2081, 2081
[-1.#IND; -1.#IND; -1.#IND]
[-1.#IND; -1.#IND; -1.#IND]
[483.48755; 258.57785; 1]
[485.35873; 257.79138; 1]
[484.92746; 259.13422; 0.99999994]
[487.19769; 260.27969; 1]
[456.87772; 262.38373; 1]
[459.08948; 266.51868; 0.99999994]
[459.27286; 332.35519; 1]
[472.76184; 399.29919; 1]
[473.3631; 396.86447; 1]
[473.6308; 414.19846; 1]
[472.07935; 415.84622; 1]
[508.70697; 305.57959; 1]
[508.24521; 310.72485; 1]
[527.73431; 396.98099; 1]
[437.35745; 394.99506; 1]
[372.06436; 376.62634; 1]
[406.47232; 374.0723; 1]
[463.86084; 374.59695; 1]
[498.24133; 429.41669; 0.99999994]
[536.32202; 434.50092; 1]
[536.38104; 380.5199; 1]
[535.87921; 379.85974; 1]
[514.48279; 430.55795; 1]
[514.03662; 436.05899; 1]
[514.10858; 437.09192; 1]
[512.76666; 417.93814; 1]
[531.63727; 538.99597; 1]
[539.93982; 421.8721; 1]
[518.87469; 512.01855; 1]
[521.31152; 520.94659; 1]
[521.54272; 546.28009; 1]
[525.06598; 588.01953; 1]
[529.46722; 584.3739; 1]
[535.62286; 588.70404; 1]
[536.73077; 590.8598; 1]
[537.30157; 589.40521; 1]
[548.89075; 587.64404; 1]
[559.68341; 591.29761; 1]
[559.29468; 588.78094; 1]
[460.67953; 489.55576; 1]
[433.46451; 488.25339; 1]
[439.20691; 481.24539; 1]
[447.13275; 477.10583; 1]
[453.90411; 474.23557; 1]
[458.88535; 472.1774; 1]
[461.91071; 468.71072; 1]
[463.59424; 468.09961; 1]
[464.85342; 468.28387; 1]
[465.67639; 467.19781; 1]
[466.66983; 467.29291; 1]
[467.81488; 467.54489; 1]
[466.91083; 466.23621; 1]
[467.24457; 466.39194; 1]
[467.46127; 465.89444; 1]
[467.06717; 463.71176; 1]
[467.55411; 463.44431; 1]
[1.#INF; -1.#IND; -1.#IND]
[17354.918; -127838.05; 1]
[-463.03973; 2166.3765; 1]
[-2886.6152; 2383.4458; 1]
[-1483.7439; 7678.1587; 0.99999994]
[7394.7275; -2709.6577; 1]
[4278.6055; -1962.9858; 1]
[-235500.06; 30859.998; 1]
[-68107.484; 24182.018; 1]
[207.91998; 3020.7117; 1]
[5717.7554; -33723.176; 1]
[4034.2949; 2582.8975; 1]
[1748.6965; 2901.3464; 1]
[2087.5227; 3174.2456; 1]
[3867.5203; -9875.0605; 1]
[656.54181; -4625.2847; 1]
[805.98444; -1195.8043; 0.99999994]
[2786.7874; -2626.6428; 1]
[920.20337; -373.87985; 1]
[-95049.75; 152025.27; 1]
[-1166.4319; 1108.4232; 1]
[-2604.0613; 3321.2634; 1]
[-1116.7925; -710.00952; 1]
[139.00172; -654.6734; 1]
[-1036.5219; 2059.0071; 1]
[4136.6738; -1914.8931; 1]
[14744.326; -43776.891; 1]
[2244.2034; -1287.2148; 1]
[-26234.035; 16433.225; 1]
[12345.618; -25068.861; 1]
[-7296.6089; 1467.7753; 0.99999994]
[1278.498; -6409.7578; 0.99999994]
[901.64893; 3708.064; 1]
[660.9632; 1398.1882; 1]
[17545.92; -16376.571; 1]
[2237.333; -3299.2859; 0.99999994]
[-4091.7979; -7021.0488; 0.99999994]
[-9798.9941; -22786.283; 1]
[22112.182; 2462.4006; 1]
[-206.33521; -2557.2512; 1]
[1021.808; -964.74139; 1]
[-179.43057; -1055.9401; 1]
[85.434708; -649.30945; 1]
[-132.90749; -60.604084; 1]
[-14.420446; 85.05954; 0.99999994]
[79.429245; 335.56326; 1]
[89.801704; 294.8858; 1]
[73.563499; 284.96368; 1]
[94.647583; 247.63214; 1]
[123.71753; 286.87628; 1]
[182.19939; 269.29828; 1]
[217.08069; 316.04013; 1]
[235.9641; 294.81332; 0.99999994]
[264.60608; 325.48019; 1]
[280.34857; 338.52917; 1]
[272.21103; 317.80008; 1]
[270.73587; 321.14279; 1]
[282.47009; 334.12064; 1]
[289.30222; 319.1131; 1]
[296.21402; 311.60959; 1]
[302.73911; 308.08603; 1]
[305.24631; 307.15506; 1]
[308.08926; 316.65521; 1]
[305.07108; 317.63409; 0.99999994]
[309.03879; 314.94547; 1]
[312.51486; 322.37012; 1]
[313.78204; 325.59363; 1]
[306.93954; 317.69824; 1]
[289.89761; 301.4054; 0.99999994]
[280.55304; 296.5325; 1]
[286.95959; 294.06296; 1]
[287.51108; 282.21494; 0.99999994]
[288.69263; 278.72369; 1]
[287.79028; 273.08563; 1]
[289.56802; 256.44202; 1]
[300.79272; 250.09517; 0.99999994]
[308.9223; 246.26923; 0.99999994]
[317.49847; 241.05302; 1]
[317.4642; 235.37006; 1]
[318.04312; 228.37541; 1]
[320.99258; 222.84422; 1]
[325.08374; 217.0596; 1]
[334.98669; 212.6519; 1]
[339.16614; 208.69916; 1]
[332.91672; 203.64122; 1]
[330.68454; 193.76962; 1]
[322.91824; 179.35359; 1]
[318.3316; 171.56418; 1]
[312.13409; 162.02988; 1]
[307.43271; 156.04883; 1]
[308.62286; 154.84979; 1]
[314.10303; 156.85724; 1]
[318.29843; 150.83876; 1]
[326.03146; 143.07561; 1]
[341.09851; 132.32849; 0.99999994]
[352.04984; 122.45726; 1]
[361.00031; 106.16512; 1]
[371.20242; 92.466652; 1]
[381.00229; 81.196831; 0.99999994]
[383.53464; 69.75634; 0.99999994]
[388.36761; 60.452324; 1]
[388.98236; 62.460918; 1]
[391.45755; 66.983406; 1]
[392.11963; 70.457405; 1]
[378.49655; 75.310814; 0.99999994]
[382.96991; 72.659767; 1]
[383.26263; 64.583672; 1]
[374.96143; 45.386646; 0.99999994]
[367.51605; 34.417542; 1]
[363.8266; 24.833769; 1]
[363.49316; 20.213985; 1]
[357.53531; 11.722922; 1]
[362.9696; 18.456068; 0.99999994]
[375.86179; 24.286266; 1]
[374.30707; 20.75629; 1]
[364.61533; 20.368895; 1]
[345.88602; 22.620926; 1]
[326.34891; 17.040346; 1]
[319.73749; 15.211701; 0.99999994]
[313.28635; 29.800245; 1]
[302.05859; 33.301193; 1]
[289.3584; 25.036446; 1]
[285.82657; 24.864496; 1]
[289.22266; 21.772572; 0.99999994]
[292.71158; 22.073708; 0.99999994]
[287.99692; 21.973967; 1]
[283.19437; 34.071808; 1]
[279.50015; 41.291119; 1]
[265.70929; 49.437748; 1]
[254.19626; 61.120235; 1]
[251.95657; 68.028267; 1]
[260.79523; 71.768333; 0.99999994]
[273.63751; 81.61541; 1]
[274.08102; 82.121506; 1]
[280.354; 81.918533; 1]
[292.61325; 75.825027; 0.99999994]
[310.72815; 79.019737; 1]
[331.04926; 68.02108; 1]
[330.21841; 54.503689; 1]
[342.37299; 38.655384; 0.99999994]
[347.25339; 25.615551; 1]
[334.83987; 32.097145; 0.99999994]
[327.46246; 31.273027; 1]
[322.93646; 35.511192; 1]
[325.77032; 41.401451; 1]
[319.96298; 45.384445; 0.99999994]
[316.76291; 42.88586; 1]
[313.62115; 47.266994; 1]
[317.93945; 60.739452; 1]
[315.31454; 70.117073; 1]
[316.11661; 84.500076; 1]
[313.79922; 104.98412; 1]
[330.98822; 116.09463; 1]
[325.80231; 128.50389; 1]
[319.62457; 144.27219; 1]
[317.40558; 162.35385; 0.99999994]
[324.18091; 173.64537; 1]
[320.20895; 173.62009; 1]
[297.25555; 163.3965; 1]
[297.58887; 153.22888; 1]
[271.86703; 144.74391; 1]
[265.81424; 150.77405; 1]
[256.74756; 152.92043; 1]
[257.94092; 155.54085; 1]
[255.4147; 150.95059; 1]
[255.85587; 158.46266; 0.99999994]
[246.70404; 175.72482; 1]
[260.05521; 178.13965; 0.99999994]
[240.5948; 175.72917; 1]
[227.55931; 172.20987; 1]
[216.14169; 173.23253; 1]
[197.83638; 175.06427; 1]
[177.05737; 163.84595; 1]
[170.25446; 159.69934; 1]
[163.61278; 161.39194; 1]
[157.20668; 158.12843; 1]
[138.23427; 148.74495; 1]
[133.55504; 144.62686; 1]
[150.79128; 161.08575; 1]
[169.50691; 164.46486; 1]
[175.22528; 164.09038; 1]
[165.96921; 165.88231; 1]
[156.57303; 176.71577; 1]
[153.77121; 189.59203; 1]
[138.15413; 192.35777; 1]
[128.83897; 198.67218; 1]
[118.16586; 215.23114; 1]
[108.98982; 226.02296; 1]
[97.731392; 238.58272; 1]
[91.858765; 239.59435; 1]
[77.734024; 242.53238; 0.99999994]
[74.951767; 248.30576; 1]
[83.773369; 253.47423; 1]
[79.029839; 257.61249; 1]
[115.39258; 258.50089; 1]
[126.45478; 259.34799; 1]
[139.21541; 261.73834; 1]
[158.8067; 267.18073; 1]
[162.23253; 275.33389; 1]
[164.12004; 271.71725; 1]
[166.22961; 268.08899; 1]
[174.31053; 272.505; 1]
[211.21233; 278.34225; 1]
[196.99254; 284.42493; 0.99999994]
[189.13211; 291.7233; 1]
[178.25452; 324.65341; 0.99999994]
[169.1375; 324.77277; 1]
[178.64093; 337.634; 1]
[184.81642; 347.21585; 1]
[214.40543; 434.60989; 1]
[241.84767; 470.76306; 0.99999994]
[211.15674; 379.64529; 1]
[327.35559; 423.59525; 1]
[325.32422; 418.04828; 1]
[325.00415; 391.63794; 1]
[328.9928; 346.82455; 1]
[328.56; 347.80893; 1]
[327.46732; 347.70587; 1]
[321.64737; 331.77942; 1]
[317.6882; 329.38242; 1]
[316.19113; 327.75104; 0.99999994]
[315.02765; 323.604; 1]
[312.87549; 323.66586; 1]
[310.90323; 323.83707; 1]
[310.92218; 323.83636; 1]
[311.86398; 321.84424; 1]
[311.1134; 321.31647; 1]
[310.90598; 321.00928; 1]
[310.61966; 321.28479; 1]
[310.6283; 321.70239; 1]
[311.07169; 321.61472; 1]
[320.53711; 333.43823; 1]
[310.70621; 314.23138; 0.99999994]
[323.76923; 376.99011; 1]
[324.97556; 373.37668; 1]
[323.73285; 369.22345; 1]
[319.53918; 369.68369; 1]
[319.76752; 367.20154; 1]
[319.80377; 367.47589; 1]
[319.83475; 366.25464; 1]
[319.32269; 366.05576; 1]
[318.88281; 364.67734; 1]
[318.47699; 365.55164; 1]
[318.57495; 363.32443; 1]
[318.28885; 364.19974; 1]
[318.3129; 363.98792; 0.99999994]
[317.86334; 363.41101; 1]
[317.57999; 363.36438; 1]
[317.59879; 363.36377; 1]
[316.12949; 364.01584; 1]
[314.6308; 365.52228; 1]
[312.29233; 364.95724; 1]
[312.55936; 365.80075; 1]
[311.33896; 365.86887; 1]
[311.43365; 366.0368; 1]
[311.46249; 365.61005; 1]
[311.48126; 365.60931; 1]
[310.71698; 365.06512; 1]
[310.73575; 365.06442; 1]
[309.75684; 364.25452; 1]
[309.77579; 364.25372; 0.99999994]
[309.12061; 364.31903; 1]
[309.10788; 363.96982; 1]
[309.09369; 364.6532; 1]
[308.95322; 363.77957; 1]
[308.79807; 363.62253; 1]
[307.52347; 363.69955; 1]
[306.4173; 364.45718; 1]
[307.35611; 362.53851; 1]
[306.87695; 363.3877; 1]
[306.58487; 363.65576; 1]
[306.66125; 363.33594; 0.99999994]
[306.6799; 363.33524; 1]
[307.36014; 362.41934; 1]
[307.58383; 364.19778; 1]
[-1.#IND; -1.#INF; -1.#IND]
[-115.91075; 1625.0792; 1]
[206.57721; 300.01309; 1]
[510.68039; -493.53137; 1]
[1776.8102; 84.729179; 1]
